cutout_id,Mvir,redshift
42232,156569800000000.0,0.2774
42234,140903200000000.0,0.2762
42241,218082800000000.0,0.2761
42247,139077100000000.0,0.2775
42249,177907100000000.0,0.2783
42250,134271400000000.0,0.2783
42252,157242600000000.0,0.2764
42262,453562300000000.0,0.278
42266,230385400000000.0,0.2779
42278,138692600000000.0,0.2769
42284,119854200000000.0,0.2756
42288,106975000000000.0,0.2757
42289,193477600000000.0,0.2756
42296,649923300000000.0,0.2769
42317,187999100000000.0,0.278
42321,106590500000000.0,0.2769
42324,155416400000000.0,0.2757
42331,106398300000000.0,0.2779
42334,113222400000000.0,0.2779
42343,151956300000000.0,0.277
42347,297473000000000.0,0.2759
42354,330536300000000.0,0.2757
42359,482973200000000.0,0.2765
42363,187614700000000.0,0.278
42377,171467500000000.0,0.2774
42385,153878600000000.0,0.2756
42387,141864400000000.0,0.2777
42390,105341000000000.0,0.2754
42413,161567700000000.0,0.2779
42415,103034300000000.0,0.2764
42432,404544100000000.0,0.2769
42433,283248200000000.0,0.2764
42451,164835600000000.0,0.278
42454,101496500000000.0,0.2761
42463,109762300000000.0,0.2759
42465,138115900000000.0,0.2757
42467,167815200000000.0,0.2775
42471,191074800000000.0,0.2756
42472,955950500000000.0,0.278
42479,298530300000000.0,0.2759
42480,148400100000000.0,0.2756
42486,108416700000000.0,0.2759
42492,315734700000000.0,0.2764
42494,197418300000000.0,0.2774
42499,166373400000000.0,0.2757
42503,219044000000000.0,0.2765
42507,107455500000000.0,0.2765
42513,180213900000000.0,0.2772
42529,185211800000000.0,0.2762
42532,271137800000000.0,0.2762
42547,110723400000000.0,0.278
42554,157723200000000.0,0.2779
42563,125044400000000.0,0.2767
42565,138980900000000.0,0.2757
42572,151668000000000.0,0.2754
42590,101400300000000.0,0.2775
42595,290937300000000.0,0.2772
42596,120719300000000.0,0.2765
42601,198475500000000.0,0.2772
42606,301221500000000.0,0.2762
42607,181943900000000.0,0.2759
42621,118316400000000.0,0.2775
42637,416366100000000.0,0.2769
42649,138596500000000.0,0.2769
42654,124659900000000.0,0.2756
42655,103707100000000.0,0.2764
42657,127831700000000.0,0.2779
42669,100343100000000.0,0.2777
42673,286419900000000.0,0.2769
42687,243553000000000.0,0.2767
42698,115625200000000.0,0.2787
42699,117451400000000.0,0.2764
42719,196553300000000.0,0.2772
42726,184635100000000.0,0.2762
42727,109281700000000.0,0.2775
42728,223080700000000.0,0.2769
42730,101015900000000.0,0.2759
42732,107551600000000.0,0.2777
42744,109954500000000.0,0.2772
42745,258450700000000.0,0.2769
42748,153878600000000.0,0.277
42749,209624800000000.0,0.2767
42750,134079100000000.0,0.2762
42755,118124200000000.0,0.277
42757,276039600000000.0,0.2761
42759,113895200000000.0,0.2757
42782,163105600000000.0,0.2805
42786,132445200000000.0,0.28
42789,124467700000000.0,0.2801
42792,244033600000000.0,0.28
42805,337456500000000.0,0.2793
42810,107840000000000.0,0.2796
42812,325346100000000.0,0.2788
42813,196937700000000.0,0.2805
42814,118989200000000.0,0.2806
42821,167046200000000.0,0.2806
42840,184250700000000.0,0.2788
42842,125236600000000.0,0.2798
42843,112165100000000.0,0.279
42856,111204000000000.0,0.2787
42860,139461500000000.0,0.2782
42865,138115900000000.0,0.2803
42885,160029900000000.0,0.28
42889,130522900000000.0,0.2803
42897,235479500000000.0,0.279
42902,114375700000000.0,0.2787
42910,241246300000000.0,0.2796
42922,109089500000000.0,0.2796
42932,112261200000000.0,0.2803
42933,147631200000000.0,0.28
42943,136482000000000.0,0.279
42949,217217800000000.0,0.2792
42953,131868500000000.0,0.2796
42967,413674900000000.0,0.279
42969,175792600000000.0,0.2787
42983,155608700000000.0,0.281
42989,118700900000000.0,0.2803
42990,805628100000000.0,0.2808
42992,101977000000000.0,0.2805
43006,429245400000000.0,0.2805
43042,184827300000000.0,0.279
43065,450967200000000.0,0.2792
43066,134463600000000.0,0.2803
43072,360812200000000.0,0.2808
43083,118316400000000.0,0.2808
43123,110723400000000.0,0.2792
43124,214526600000000.0,0.2787
43137,152821400000000.0,0.28
43144,116682500000000.0,0.2795
43151,175888700000000.0,0.2798
43168,120527000000000.0,0.2796
43177,286804400000000.0,0.28
43180,152148600000000.0,0.2796
43181,118412500000000.0,0.2805
43188,164355100000000.0,0.2782
43195,192132000000000.0,0.279
43201,124563800000000.0,0.2785
43202,117739700000000.0,0.2788
43216,166565700000000.0,0.2805
43217,438856800000000.0,0.2808
43218,107743900000000.0,0.2793
43220,156665900000000.0,0.2787
43234,150803000000000.0,0.28
43236,236344500000000.0,0.2783
43237,116874700000000.0,0.28
43238,169160800000000.0,0.2796
43241,270561100000000.0,0.28
43261,176657700000000.0,0.2805
43266,108512800000000.0,0.2806
43267,105821600000000.0,0.2783
43268,115721300000000.0,0.2806
43274,141095400000000.0,0.2808
43275,125909400000000.0,0.2798
43305,102073100000000.0,0.2796
43307,126486100000000.0,0.2803
43316,166469600000000.0,0.2803
43322,173005300000000.0,0.2792
43333,159261000000000.0,0.2798
43335,204626800000000.0,0.2783
43336,316407500000000.0,0.2795
43340,120142600000000.0,0.2801
43370,108608900000000.0,0.2795
43388,132156800000000.0,0.2801
43390,140518800000000.0,0.2798
43401,472881200000000.0,0.28
43410,232884400000000.0,0.2793
43417,438568500000000.0,0.2805
43419,124852200000000.0,0.2783
43428,109954500000000.0,0.2788
43433,136578100000000.0,0.2792
43443,749305300000000.0,0.2788
43445,141191600000000.0,0.2793
43446,103418700000000.0,0.2783
43452,257777900000000.0,0.2805
43456,131387900000000.0,0.2796
43465,134079100000000.0,0.2796
43488,156569800000000.0,0.2796
43496,149841800000000.0,0.2787
43517,356102600000000.0,0.2796
43520,157338700000000.0,0.2805
43561,148592300000000.0,0.2808
43563,201455100000000.0,0.2805
43568,145036100000000.0,0.2788
43572,287861600000000.0,0.2785
43573,113799100000000.0,0.2788
43589,100823700000000.0,0.2808
43612,147727300000000.0,0.2805
43620,199821100000000.0,0.279
43630,135328600000000.0,0.2796
43634,121776500000000.0,0.2801
43658,159933800000000.0,0.28
43659,206068600000000.0,0.2801
43690,201647300000000.0,0.2808
43696,300356500000000.0,0.2796
43697,894245300000000.0,0.2805
43713,118604800000000.0,0.2796
43719,164066700000000.0,0.2805
43725,431648300000000.0,0.2793
43727,221831300000000.0,0.28
43729,160606600000000.0,0.2788
43735,135520800000000.0,0.2785
43739,141864400000000.0,0.2795
43748,238939600000000.0,0.2803
43751,209048100000000.0,0.2785
43756,265563200000000.0,0.28
43758,519112100000000.0,0.2801
43760,116874700000000.0,0.2782
43765,104572100000000.0,0.2808
43777,103803200000000.0,0.2805
43782,122737700000000.0,0.2803
43786,152340800000000.0,0.2787
43791,348413500000000.0,0.2795
43793,162336700000000.0,0.2801
43797,434627800000000.0,0.2792
43806,245187000000000.0,0.2788
43813,106398300000000.0,0.279
43815,168391800000000.0,0.2803
43822,118893100000000.0,0.2788
43835,346299000000000.0,0.2796
43837,101977000000000.0,0.2787
43865,211354800000000.0,0.2796
43877,118989200000000.0,0.2783
43879,167430700000000.0,0.2805
43893,127639500000000.0,0.2783
43896,159164900000000.0,0.28
43904,117643600000000.0,0.28
43906,424055300000000.0,0.279
43912,242591900000000.0,0.2785
43934,114375700000000.0,0.2811
43935,101400300000000.0,0.2811
43939,148207900000000.0,0.2834
43947,128889000000000.0,0.2823
43948,132829600000000.0,0.2834
43951,449525500000000.0,0.2826
43959,326883900000000.0,0.2828
43964,154263100000000.0,0.2819
43968,343223300000000.0,0.2813
43977,122449300000000.0,0.2824
43980,242399700000000.0,0.2818
43987,168968500000000.0,0.2828
43991,190402000000000.0,0.2828
44003,377343800000000.0,0.2833
44007,168776300000000.0,0.281
44010,119373700000000.0,0.2811
44024,454523400000000.0,0.2839
44035,203665700000000.0,0.2834
44041,319771500000000.0,0.2811
44047,118220300000000.0,0.2816
44050,139461500000000.0,0.2834
44055,109281700000000.0,0.2829
44057,200782300000000.0,0.2829
44061,191074800000000.0,0.2811
44066,142056600000000.0,0.2833
44072,112549600000000.0,0.2824
44097,161471600000000.0,0.2836
44100,135040300000000.0,0.2824
44117,138788700000000.0,0.281
44118,111204000000000.0,0.2831
44130,242111300000000.0,0.2821
44137,126101700000000.0,0.2816
44140,116970800000000.0,0.2823
44141,109377800000000.0,0.2833
44148,136385900000000.0,0.2824
44162,308045600000000.0,0.2836
44165,180117800000000.0,0.2831
44168,125909400000000.0,0.2818
44174,178483800000000.0,0.2816
44191,140999300000000.0,0.2833
44196,120815400000000.0,0.2816
44199,220389600000000.0,0.2816
44201,173389800000000.0,0.2829
44204,251434400000000.0,0.2834
44211,100343100000000.0,0.2819
44229,316888100000000.0,0.2824
44233,115913600000000.0,0.2811
44245,651461100000000.0,0.2828
44247,236825100000000.0,0.2828
44249,120430900000000.0,0.2808
44254,220774000000000.0,0.2824
44260,269888300000000.0,0.2831
44269,100823700000000.0,0.2821
44284,923752300000000.0,0.2838
44289,303720400000000.0,0.2826
44290,190978600000000.0,0.2819
44293,115433000000000.0,0.2819
44294,116105800000000.0,0.2816
44296,126390000000000.0,0.2821
44316,1416241000000000.0,0.2834
44335,219620600000000.0,0.2831
44339,219812900000000.0,0.2811
44340,225964200000000.0,0.2833
44362,119565900000000.0,0.2818
44366,163297800000000.0,0.2813
44375,235287200000000.0,0.2833
44376,121007600000000.0,0.2834
44393,125044400000000.0,0.2811
44398,296223600000000.0,0.2818
44406,193669800000000.0,0.2828
44410,839844700000000.0,0.2828
44422,104860400000000.0,0.2811
44438,831290600000000.0,0.2824
44462,262487500000000.0,0.2826
44469,128023900000000.0,0.2829
44480,122449300000000.0,0.2813
44488,146477800000000.0,0.2826
44496,147054500000000.0,0.2821
44505,137058700000000.0,0.2821
44509,145132200000000.0,0.281
44514,1093009000000000.0,0.2818
44521,244033600000000.0,0.2816
44523,104476000000000.0,0.2816
44530,225483600000000.0,0.281
44534,235960000000000.0,0.2828
44535,187422400000000.0,0.2829
44543,109185600000000.0,0.2833
44549,301317600000000.0,0.2813
44550,139749900000000.0,0.2829
44551,150226300000000.0,0.2815
44570,136097500000000.0,0.2834
44571,101304200000000.0,0.2811
44574,134559700000000.0,0.2829
44576,103995400000000.0,0.2819
44578,205780200000000.0,0.2818
44598,120719300000000.0,0.2824
44599,203089000000000.0,0.2815
44621,192997000000000.0,0.2813
44632,102938200000000.0,0.2833
44640,143017700000000.0,0.2821
44644,158684300000000.0,0.2833
44654,103514800000000.0,0.2818
44658,238747300000000.0,0.2836
44667,141864400000000.0,0.2815
44670,187614700000000.0,0.2811
44671,148784600000000.0,0.2834
44682,113702900000000.0,0.2833
44696,571974800000000.0,0.2834
44700,156185400000000.0,0.2811
44713,207990800000000.0,0.2829
44716,165508400000000.0,0.2824
44717,241246300000000.0,0.2831
44732,191939800000000.0,0.2808
44739,109762300000000.0,0.2813
44758,135713100000000.0,0.2813
44760,166661800000000.0,0.2811
44767,343511700000000.0,0.2829
44773,134271400000000.0,0.2816
44786,160318300000000.0,0.2833
44792,140711000000000.0,0.2821
44816,116298000000000.0,0.281
44846,225579700000000.0,0.2831
44850,148400100000000.0,0.2824
44852,110242800000000.0,0.2818
44853,310448400000000.0,0.2815
44854,254125600000000.0,0.2815
44856,297088600000000.0,0.2813
44858,234902800000000.0,0.2828
44881,179445000000000.0,0.2816
44882,633872300000000.0,0.2815
44893,112357300000000.0,0.2829
44898,206549100000000.0,0.2826
44899,190882500000000.0,0.2836
44915,122257100000000.0,0.2811
44923,347644600000000.0,0.2815
44927,163682300000000.0,0.2829
44929,111972900000000.0,0.2833
44933,149937900000000.0,0.2816
44934,295070200000000.0,0.281
44940,153494200000000.0,0.2824
44948,137635300000000.0,0.2831
44955,249704300000000.0,0.2833
44961,123026000000000.0,0.2824
44965,141576000000000.0,0.2811
44985,203665700000000.0,0.2828
44993,325634500000000.0,0.2818
45003,108128300000000.0,0.2813
45010,122353200000000.0,0.2828
45012,133118000000000.0,0.2823
45018,204338500000000.0,0.2829
45025,106398300000000.0,0.2818
45027,113606800000000.0,0.2829
45036,157434800000000.0,0.2826
45049,117451400000000.0,0.2821
45057,125621100000000.0,0.2819
45075,249127700000000.0,0.2824
45090,125140500000000.0,0.2821
45097,131964600000000.0,0.2831
45101,212508200000000.0,0.2828
45104,269696100000000.0,0.2811
45112,128023900000000.0,0.2813
45132,123794900000000.0,0.2849
45134,122545400000000.0,0.2844
45136,129561800000000.0,0.2861
45137,110242800000000.0,0.2844
45138,100439200000000.0,0.2836
45155,154839800000000.0,0.2851
45172,183770100000000.0,0.2852
45180,120046500000000.0,0.2847
45183,146958400000000.0,0.2844
45187,148496200000000.0,0.2844
45190,103418700000000.0,0.2838
45192,111300100000000.0,0.2861
45207,391088100000000.0,0.2857
45210,168103500000000.0,0.2861
45211,182712800000000.0,0.2856
45214,144459400000000.0,0.2862
45218,149457400000000.0,0.2838
45219,173485900000000.0,0.2844
45235,113126300000000.0,0.2841
45258,180021600000000.0,0.2859
45261,447122600000000.0,0.2864
45269,159453200000000.0,0.2838
45282,127447300000000.0,0.2841
45290,160606600000000.0,0.2838
45293,142921600000000.0,0.2844
45295,112165100000000.0,0.2861
45322,102553700000000.0,0.2834
45335,118028100000000.0,0.2851
45347,230769900000000.0,0.2851
45353,502388200000000.0,0.2859
45355,122641500000000.0,0.2849
45362,104091500000000.0,0.2851
45370,156377600000000.0,0.2843
45373,223465200000000.0,0.2861
45381,152244700000000.0,0.2857
45386,108320600000000.0,0.2852
45391,303528200000000.0,0.2869
45393,131676300000000.0,0.2852
45397,103322600000000.0,0.2856
45408,118989200000000.0,0.2857
45409,107263300000000.0,0.2851
45417,103995400000000.0,0.2841
45418,140230400000000.0,0.2846
45421,343127200000000.0,0.2857
45433,129465600000000.0,0.2849
45434,141383800000000.0,0.2846
45439,162625000000000.0,0.2836
45451,464423200000000.0,0.2857
45463,100343100000000.0,0.2857
45466,215872200000000.0,0.2839
45470,101880900000000.0,0.2843
45472,208183100000000.0,0.2862
45473,410503200000000.0,0.2846
45476,143882800000000.0,0.2847
45488,239324000000000.0,0.2862
45497,125428900000000.0,0.2834
45520,132733500000000.0,0.2839
45525,118604800000000.0,0.2839
45526,221735200000000.0,0.2854
45528,151668000000000.0,0.2836
45532,140999300000000.0,0.2846
45544,237017300000000.0,0.2841
45545,1273896000000000.0,0.2851
45546,254990600000000.0,0.2856
45550,117739700000000.0,0.2856
45555,116394100000000.0,0.2851
45566,141191600000000.0,0.2846
45571,106975000000000.0,0.2839
45573,320636500000000.0,0.2859
45586,200397800000000.0,0.2861
45591,241823000000000.0,0.2839
45593,253356700000000.0,0.2841
45597,241150200000000.0,0.2856
45599,283536500000000.0,0.2839
45601,135328600000000.0,0.2836
45617,133598600000000.0,0.2838
45621,125621100000000.0,0.2846
45638,117643600000000.0,0.2857
45644,167815200000000.0,0.2856
45648,233749400000000.0,0.2862
45656,254702300000000.0,0.2854
45657,450102200000000.0,0.2847
45667,326018900000000.0,0.2851
45669,1010159000000000.0,0.2844
45671,134848000000000.0,0.2851
45676,131772400000000.0,0.2861
45678,261430300000000.0,0.2862
45680,138980900000000.0,0.2854
45681,112261200000000.0,0.2841
45683,111011700000000.0,0.2843
45686,326499500000000.0,0.2851
45687,243649200000000.0,0.2857
45688,131676300000000.0,0.2836
45701,262679700000000.0,0.2844
45703,762184500000000.0,0.2844
45708,504502700000000.0,0.2839
45711,128792800000000.0,0.2857
45714,115817400000000.0,0.2861
45747,108032200000000.0,0.2861
45750,228655400000000.0,0.2851
45764,164066700000000.0,0.2843
45769,134559700000000.0,0.2846
45780,133598600000000.0,0.2857
45783,176657700000000.0,0.2844
45796,164547300000000.0,0.2854
45833,126486100000000.0,0.2836
45835,274213400000000.0,0.2857
45851,156665900000000.0,0.2841
45852,282959800000000.0,0.2839
45865,223753500000000.0,0.2843
45874,228270900000000.0,0.2843
45885,137923700000000.0,0.2857
45889,143402200000000.0,0.2862
45902,212796500000000.0,0.2852
45907,100054700000000.0,0.2859
45934,140230400000000.0,0.2851
45954,259027400000000.0,0.2841
45955,100823700000000.0,0.2854
45958,131772400000000.0,0.2852
45960,178387700000000.0,0.2847
45974,311025100000000.0,0.2843
45978,122929900000000.0,0.2854
45981,119085300000000.0,0.2844
46007,202127900000000.0,0.2851
46022,157627100000000.0,0.2847
46031,140326500000000.0,0.2839
46035,112453500000000.0,0.2841
46039,265467100000000.0,0.2839
46042,167238500000000.0,0.2838
46045,445104200000000.0,0.2839
46049,254221700000000.0,0.2861
46051,301702100000000.0,0.2841
46056,218371200000000.0,0.2861
46063,118316400000000.0,0.2859
46071,189921400000000.0,0.2859
46093,304873800000000.0,0.2843
46109,112741800000000.0,0.2836
46134,126101700000000.0,0.2852
46147,644060400000000.0,0.2847
46150,119950400000000.0,0.2838
46155,864834400000000.0,0.2849
46156,138115900000000.0,0.2864
46173,107551600000000.0,0.2847
46176,133118000000000.0,0.2861
46188,125717200000000.0,0.2847
46190,242207400000000.0,0.2839
46192,424920300000000.0,0.2849
46195,1793392000000000.0,0.2851
46200,383110700000000.0,0.2859
46205,242880200000000.0,0.2843
46208,228655400000000.0,0.2849
46224,331016800000000.0,0.2862
46225,121968700000000.0,0.2844
46235,408580900000000.0,0.2841
46236,101688700000000.0,0.2847
46243,129850100000000.0,0.2859
46267,223753500000000.0,0.2839
46268,105821600000000.0,0.2839
46285,106109900000000.0,0.2859
46291,158203800000000.0,0.2844
46304,208567500000000.0,0.2841
46309,300356500000000.0,0.2846
46322,424824200000000.0,0.2846
46332,143017700000000.0,0.2881
46333,194150400000000.0,0.2884
46346,132445200000000.0,0.2867
46354,103514800000000.0,0.2887
46365,175119800000000.0,0.2872
46366,102745900000000.0,0.2882
46367,106782700000000.0,0.2884
46387,214526600000000.0,0.2887
46403,282575400000000.0,0.2887
46408,200590100000000.0,0.2876
46413,419249600000000.0,0.2881
46414,111396200000000.0,0.2871
46415,175984900000000.0,0.2882
46417,112069000000000.0,0.2876
46439,218467300000000.0,0.2879
46451,111300100000000.0,0.2866
46458,100535300000000.0,0.2876
46467,114087400000000.0,0.2869
46468,176753800000000.0,0.2871
46470,119277600000000.0,0.2877
46471,100535300000000.0,0.2862
46478,284017100000000.0,0.2867
46502,165700700000000.0,0.2879
46506,138596500000000.0,0.2887
46510,124083300000000.0,0.2862
46518,169160800000000.0,0.2867
